ip.src_host,snmp.msgAuthoritativeEngineID,snmp.msgAuthoritativeEngineBoots,snmp.msgAuthoritativeEngineTime,Enterprise code,Mac
89.146.51.94,80000009ee000008e3fffc4c,25,59632073,9,No Mac indication (0x03)
145.102.33.169,80000a4c01916621fa,9,146113688,2636,No Mac indication (0x03)
89.99.232.255,80000009030000a289265400,32,30278975,9,0000a289265400
91.192.39.82,80001f8880cae459197e38475b00000000,29,24772936,8072,No Mac indication (0x03)
94.211.193.0,800000090300d4ad710d0000,8,32534650,9,00d4ad710d0000
93.117.224.77,800007db03488eeffa058b,17,2952199,2011,488eeffa058b
94.214.68.255,800000090300285261fb4800,15,17538522,9,00285261fb4800
109.109.124.209,80000009030024169dbaf400,18,69780330,9,0024169dbaf400
93.92.26.78,0000000903005c3e06c2abe6,9,24586347,9,not_set
93.117.211.209,8000000903004ce17575a100,12,64772883,9,004ce17575a100
91.196.169.201,800007c70300243898af00,66,20734255,1991,00243898af00
92.65.46.126,800000090300fc5b39d31d5c,6,128733576,9,00fc5b39d31d5c
94.215.110.255,800000090300285261fac000,20,9325626,9,00285261fac000
94.213.205.1,8000000903006c410e51c800,53,9107627,9,006c410e51c800
92.66.85.117,8000000903006c310e804c40,3,76820339,9,006c310e804c40
88.208.57.30,80000009032c4f52fc16bc,0,0,9,2c4f52fc16bc
87.255.38.51,80001f88805be60def18a7c9a1,1,21047,8072,No Mac indication (0x03)
95.98.246.1,502660000000010030000065,9,48863455,1344692224,not_set
95.211.200.36,800007e5806667d208e7222743,0,0,2021,No Mac indication (0x03)
94.210.172.0,800000090300285261fb6000,8,32105657,9,00285261fb6000
95.211.210.102,80001f88804b1f1b090028ec6000000000,44,11318105,8072,No Mac indication (0x03)
109.109.117.225,0000000903002cf89b94e0be,5,42818583,9,not_set
145.131.225.131,8000000903002c5741b5ac00,10,5930053,9,002c5741b5ac00
92.66.163.49,8000000903005897bde2b5e2,2,42065803,9,005897bde2b5e2
91.103.21.136,000000090300cced4dbbb7d0,3,6556709,9,not_set
145.131.252.134,800000090300f872eae3fd96,1,9932255,9,00f872eae3fd96
89.99.149.0,80000009030000ebd5ec4400,18,14388952,9,0000ebd5ec4400
92.66.58.148,80003a8c04,0,0,invalid,invalid
87.210.221.1,502660000000010030001004,4,16295029,1344692224,not_set
89.20.92.48,80000009030084b261ceae3e,1,88234446,9,0084b261ceae3e
87.252.204.14,8000000903009c3818b8c720,2,19195846,9,009c3818b8c720
93.117.251.209,800033870370fc8c161a4a,0,0,13191,70fc8c161a4a
94.213.64.1,8000000903006c13d5219000,18,30291589,9,006c13d5219000
88.208.5.106,800000090370ea1a817fd8,0,0,9,70ea1a817fd8
93.117.209.141,8000000903007411b2a85700,16,20041837,9,007411b2a85700
151.248.50.72,800000090300bc26c7dffa3b,3,8573502,9,00bc26c7dffa3b
139.28.201.17,80000009030028affdde6800,42,14333451,9,0028affdde6800
145.74.221.63,80000009030024169db44580,4,146373124,9,0024169db44580
92.67.126.119,80000009030020cfae00fa80,30,60930171,9,0020cfae00fa80
92.64.2.53,8000000903002cd02dea8060,1,53752476,9,002cd02dea8060
93.117.206.149,800007db03d8109fc2eddc,15,16077763,2011,d8109fc2eddc
91.198.103.26,80001f8880070d5634df3ffe5700000000,22,4482775,8072,No Mac indication (0x03)
93.117.225.13,8000000903004ce175984e00,64,8351760,9,004ce175984e00
151.248.55.188,800000090300bc26c7dff4eb,6,157784,9,00bc26c7dff4eb
91.221.151.200,80001f888014e0907ccd88be5800000000,64,988819,8072,No Mac indication (0x03)
94.213.12.1,800000090300d4ad710d4400,23,27176174,9,00d4ad710d4400
92.69.127.167,80001f8803a8c0eab78340,1,1643744,8072,a8c0eab78340
154.14.228.58,800000090300f8a73af8ec37,1,37835573,9,00f8a73af8ec37
89.20.94.55,80000009030000c164d0d1d2,7,28612229,9,0000c164d0d1d2
93.117.229.137,800007db03488eeffa053f,24,19720106,2011,488eeffa053f
92.66.61.188,80000009030000351aede1cc,2,27243115,9,0000351aede1cc
93.117.207.145,80000009030074ad98c7fb00,18,4624887,9,0074ad98c7fb00
109.235.33.142,80000009030024e9b3a974c0,12,7692506,9,0024e9b3a974c0
91.244.224.112,80001f88800cdecf6b1e00000000000000,1,1249200,8072,No Mac indication (0x03)
94.103.151.79,8000000903000005740fb2bc,8,191952416,9,000005740fb2bc
104.134.128.121,80000009030004a741c47920,8,1887035,9,0004a741c47920
92.64.6.192,80000009030084b802a4bd46,2,21692599,9,0084b802a4bd46
145.15.92.26,8000000903003a9c403143,0,0,9,003a9c403143
94.231.255.239,80003a8c04,0,0,invalid,invalid
91.195.200.225,800007c70300243898af00,66,20734268,1991,00243898af00
93.92.26.247,800000090300000000000000,1,21962022,9,00000000000000
87.213.241.241,800000090300ccef48319940,3,2949372,9,00ccef48319940
94.46.218.218,80001f88801e5034760000000068358087,1,16289,8072,No Mac indication (0x03)
89.20.86.177,800000090300d8b19016fa7e,10,21800324,9,00d8b19016fa7e
144.178.234.100,80001f8880f467bc5791a38b6700000000,1,11148454,8072,No Mac indication (0x03)
144.178.110.46,8000000903006cab05326f5f,5,1584623,9,006cab05326f5f
109.235.39.80,800000090300d8b190f65ea8,5,21771139,9,00d8b190f65ea8
92.64.46.158,800000090300b83861e444f0,5,5546952,9,00b83861e444f0
88.208.63.62,80000009032c4f52fc16bc,0,0,9,2c4f52fc16bc
145.131.233.97,8000000903002c5741b5ac00,10,5930065,9,002c5741b5ac00
92.67.208.183,800000090300e05fb9643870,2,3690565,9,00e05fb9643870
144.178.84.238,8000000903006c410eee3c20,4,20919249,9,006c410eee3c20
89.146.49.42,00000009020000024b7d8d6f,15,616372,9,not_set
92.108.57.0,80000009030000ebd5ed6800,13,28300522,9,0000ebd5ed6800
92.118.206.3,f5717fd4aff754efa700,9,7199542,1970372564,No Mac indication (0x03)
93.117.247.101,800007db03fc73fb1ead41,14,22905059,2011,fc73fb1ead41
93.117.197.169,800000090300889cadf7cf80,8,7789410,9,00889cadf7cf80
109.206.191.155,80001f8880dec3da390144c06200000000,1,91585580,8072,No Mac indication (0x03)
92.68.168.89,800000090300188090f91524,3,3954513,9,00188090f91524
92.110.27.255,8000000903000029c2017000,8,30808173,9,000029c2017000
139.92.185.143,800000090300000bfcdbb01b,9,18494474,9,00000bfcdbb01b
145.131.197.94,80000009030088f0314fe9e0,8,34033508,9,0088f0314fe9e0
87.208.232.1,502660000000010030001003,4,16295081,1344692224,not_set
143.179.126.0,502660000000010030000125,6,49987308,1344692224,not_set
145.224.97.211,80001f88031056ca1b8b24,1,41785,8072,1056ca1b8b24
92.64.97.78,80001f88031056ca1b2c44,1,602869,8072,1056ca1b2c44
89.38.97.211,80001f8880ef500a7464c1456700000000,11,950009,8072,No Mac indication (0x03)
93.117.224.225,800000090300e4387e5f5780,6,26709578,9,00e4387e5f5780
89.146.63.16,80000009ee000008e3fffc08,3,52590704,9,No Mac indication (0x03)
92.65.151.244,8000000903002cf89b4c6e5c,1,77428590,9,002cf89b4c6e5c
93.190.143.223,80001f88808e205a4c7b6a3f6700000000,2,16143523,8072,No Mac indication (0x03)
151.236.150.63,8000000903002c4f52704edd,2,16235522,9,002c4f52704edd
94.228.128.91,80000009030024e9b3e23d18,5,68137579,9,0024e9b3e23d18
145.131.154.16,800000090300f8c288d3afc4,2,21860047,9,00f8c288d3afc4
92.67.175.33,80000009030074ad98e84580,19,6907995,9,0074ad98e84580
93.117.219.59,800007db031c3d2feb8272,14,17100381,2011,1c3d2feb8272
109.206.175.248,80001f8880a5b8e35cc4a6fe6600000000,2,20386343,8072,No Mac indication (0x03)
92.68.60.49,800000090300ccef48c33766,1,22740185,9,00ccef48c33766
92.67.3.185,80000009030080248f1e7300,8,12781884,9,0080248f1e7300
130.161.220.129,80001f880352540048b3c7,1,2237769,8072,52540048b3c7
145.224.97.225,80001f88031056ca1b7f6c,1,41787,8072,1056ca1b7f6c
90.145.62.131,8000000903c067af6523a0,0,0,9,c067af6523a0
87.195.105.15,800000090300001794197c44,21,141993124,9,00001794197c44
92.68.180.1,800000090300ecbd1dc88eb8,2,48211023,9,00ecbd1dc88eb8
95.211.66.221,800000090300000911e71d08,5,54505808,9,00000911e71d08
145.220.141.102,80001f8880261889700e3bf35f00000000,17,4007995,8072,No Mac indication (0x03)
145.131.187.99,8000000903002c5741b5ac00,10,5930073,9,002c5741b5ac00
93.117.243.244,800000090300889cad891f00,14,3646626,9,00889cad891f00
87.195.27.5,80001f8880206f8d40c96e1e4d,18,2301269,8072,No Mac indication (0x03)
94.208.93.175,8000124c051c3e8437e0b133,948,83347,4684,No Mac indication (0x03)
88.218.152.17,80000634b20400001014ccd196,2,122450760,1588,No Mac indication (0x03)
93.117.204.53,800033870370fc8c1615b2,0,0,13191,70fc8c1615b2
92.67.201.216,8000000903002cf89b4b85e4,3,7104970,9,002cf89b4b85e4
93.90.66.24,80000009030000fec8dfb470,1,43523881,9,0000fec8dfb470
94.190.206.49,80003a8c04,0,0,invalid,invalid
93.117.249.209,800033870370fc8c161af8,0,0,13191,70fc8c161af8
94.142.241.238,80001f8880696b1b0d1bf3cd6200000000,117,1398946,8072,No Mac indication (0x03)
92.65.48.77,800000090300706d15fd7b72,4,5985477,9,00706d15fd7b72
91.189.210.255,800000090300500f8054d300,7,99067788,9,00500f8054d300
145.131.180.49,80001f88031056ca12da50,2,3748775,8072,1056ca12da50
94.209.16.255,800000090300285261fb6400,15,30279007,9,00285261fb6400
145.128.236.102,80001f88031056ca171e20,1,602876,8072,1056ca171e20
95.129.120.0,8000000903000021d7a73c81,3,289749801,9,000021d7a73c81
89.20.94.75,8000000903007c69f6ddca2e,5,7355585,9,007c69f6ddca2e
130.161.220.17,80001f88804fef33621aa0c95d00000000,34,4008033,8072,No Mac indication (0x03)
94.142.212.232,800000090300500f807e2d00,11,99148854,9,00500f807e2d00
89.146.42.61,800000090300e4379f175800,14,11585325,9,00e4379f175800
87.237.5.131,800000090300a0239ff7f9a0,16,109186345,9,00a0239ff7f9a0
92.64.200.61,80000009030028affdf0c080,7,108013383,9,0028affdf0c080
94.210.79.1,80000009030000a289271800,8,30809710,9,0000a289271800
94.213.19.0,800000090300d4ad710d4400,23,27176194,9,00d4ad710d4400
151.248.51.231,800000090300706d15538401,5,41732907,9,00706d15538401
89.106.166.151,8000000903009cd57d012837,1,16692867,9,009cd57d012837
145.131.224.201,80001f888001a6e01e51620a65,7,9039232,8072,No Mac indication (0x03)
94.142.209.220,80000009030058ac78269080,11,99155752,9,0058ac78269080
93.117.221.161,800000090300802dbf6f1b00,12,1986718,9,00802dbf6f1b00
151.248.48.223,80000009030040017a87922c,2,55394447,9,0040017a87922c
92.70.129.79,800000090300ecbd1db3c354,6,21098010,9,00ecbd1db3c354
94.124.92.234,80001f888076b03e0a82bcf65b00000000,28,9677380,8072,No Mac indication (0x03)
143.179.69.255,502660000000010030000016,6,48863463,1344692224,not_set
90.145.28.56,80000009030000270df6469c,3,111828129,9,0000270df6469c
93.117.225.205,800033870370fc8c6832f0,0,0,13191,70fc8c6832f0
94.215.8.0,800000090300d4ad710d4400,23,27176197,9,00d4ad710d4400
93.117.205.8,800007db03fc73fb338329,14,26449784,2011,fc73fb338329
87.213.75.143,8000000903006cab059687cc,1,145397422,9,006cab059687cc
87.212.201.255,502660000000010030000093,7,49554506,1344692224,not_set
92.110.96.1,8000000903000029c2017000,8,30808188,9,000029c2017000
89.248.171.1,f5717f444ca8c41efb00,4,20491680,1970372420,No Mac indication (0x03)
92.68.247.135,8000000903001cfc1776b000,16,13297946,9,001cfc1776b000
144.178.231.0,800000090300d4789b8b65c5,2,20241094,9,00d4789b8b65c5
87.212.210.1,502660000000010030000098,7,48864156,1344692224,not_set
145.94.44.255,80000009030020cfae843840,14,36942560,9,0020cfae843840
91.232.115.193,800000090300b0aa7727b000,21,89161851,9,00b0aa7727b000
94.211.153.15,8000124c05906ebbe4fcec33,186,3622936,4684,No Mac indication (0x03)
109.235.38.212,80001f8880bcd36d23b39d4f64,10,1115551,8072,No Mac indication (0x03)
93.92.24.182,800000090300000000000000,3,3638679,9,00000000000000
93.117.222.175,8000000903007411b2a48600,14,203490,9,007411b2a48600
93.117.228.85,800033870370fc8c675300,0,0,13191,70fc8c675300
149.143.7.51,80001f8880304d1f0c3c632f67,1,17194271,8072,No Mac indication (0x03)
94.209.252.88,8000124c05906ebbc31f1033,20,1940070,4684,No Mac indication (0x03)
149.143.27.23,8000000903009cd57d711827,2,9769655,9,009cd57d711827
92.109.152.0,80000009030000a289267000,8,27871762,9,0000a289267000
89.20.92.220,80001f888063411f05eea7eb67,3,4245441,8072,No Mac indication (0x03)
93.184.105.63,8000000903008c9461fb5e80,8,20211719,9,008c9461fb5e80
145.220.141.166,80001f8880261889700e3bf35f00000000,17,4008010,8072,No Mac indication (0x03)
87.212.120.1,502660000000031201007173,2,50077077,1344692224,not_set
91.223.124.41,800000090300005056be6995,12,63452319,9,00005056be6995
94.213.201.68,8000124c05906ebbd6207c33,89,450735,4684,No Mac indication (0x03)
93.184.102.255,800000090300b4de31ce8f00,16,10191895,9,00b4de31ce8f00
87.236.6.134,800000090300c4641312bfa0,5,39302223,9,00c4641312bfa0
109.235.38.187,0000000903008478ac4278d7,32,39362752,9,not_set
93.184.102.75,800000090300f80f6f458100,10,406606,9,00f80f6f458100
87.237.29.79,8000000903004c710d60bcea,4,2527926,9,004c710d60bcea
92.64.3.66,800000090300e4387ed1e900,7,11472907,9,00e4387ed1e900
95.155.191.182,8000000903001cdea7c2d47c,27,14537327,9,001cdea7c2d47c
87.213.35.130,80001f88807ee8bfef675531d5,1,14716527,8072,No Mac indication (0x03)
87.255.41.162,8000000903001cdf0f615940,12,69555318,9,001cdf0f615940
93.117.236.118,8000000903002cf89bf4e180,32,29096128,9,002cf89bf4e180
145.131.85.208,00000009020000024b7d8d6f,7,5188897,9,not_set
144.178.230.235,80000009030000eabd79e851,2,17531046,9,0000eabd79e851
93.117.244.153,800033870370fc8c099f2c,0,0,13191,70fc8c099f2c
95.99.69.255,502660000000010030000087,11,49641290,1344692224,not_set
89.106.165.210,80001f88031056ca0b93e0,1,78039999,8072,1056ca0b93e0
95.129.123.31,8000000903000023acdb2881,4,289748248,9,000023acdb2881
144.95.88.1,800000090300c4f7d5a559a0,14,112347813,9,00c4f7d5a559a0
94.215.71.0,800000090300285261291c00,25,22768275,9,00285261291c00
92.68.7.169,80000009030040ce2495451e,2,38457785,9,0040ce2495451e
92.70.139.80,800000090300a89d211af8e0,1,10294710,9,00a89d211af8e0
109.235.37.91,8000000903000cd5d3428800,6,6402418,9,000cd5d3428800
92.71.225.32,800000090300d47798c8e500,34,51756118,9,00d47798c8e500
95.97.154.66,80001f88804b483516ba6e1e4d,16,1050258,8072,No Mac indication (0x03)
87.251.45.159,800000090300002304b3a0ee,4,2431995,9,00002304b3a0ee
145.102.242.32,8000000903005006ab638100,33,1312561,9,005006ab638100
92.67.133.64,800000090300b8a37746dd80,10,14344521,9,00b8a37746dd80
94.214.234.85,8000124c05c038966a099933,64,2087045,4684,No Mac indication (0x03)
92.67.123.180,800000090300e02f6db9f5fe,6,47442227,9,00e02f6db9f5fe
92.65.200.17,80000009030010b3d6d1cea0,2,15042771,9,0010b3d6d1cea0
149.143.5.129,800000090300588b1c9c0b00,22,1911183,9,00588b1c9c0b00
92.70.6.229,800000090300c08c60cff22a,9,16783733,9,00c08c60cff22a
87.215.15.32,800000090300845a3e071501,3,5092032,9,00845a3e071501
151.248.49.193,800000090300bcd295c044c0,8,51001039,9,00bcd295c044c0
93.117.230.229,800000090300802dbf5ae400,102,7013498,9,00802dbf5ae400
86.109.13.32,1df1ab693e61cef2d716b3cd8003c5c87a23f020a54ff5d7b59d3f5ba923a810,32,19308674,502377321,not_set
144.178.108.250,80000009030040017aa1d921,3,5207305,9,0040017aa1d921
92.66.159.130,800000090300006bf18f16d0,41,103321,9,00006bf18f16d0
149.143.61.39,80000009030010f92092351c,5,858549,9,0010f92092351c
89.146.63.8,80000009ee000008e3fffc08,3,52590736,9,No Mac indication (0x03)
94.215.122.248,8000124c05083e8e96fd2833,109,4074311,4684,No Mac indication (0x03)
94.142.208.217,80000009030070e422eb0b00,11,99144908,9,0070e422eb0b00
145.94.38.255,80000009030020cfae58dc40,18,36943671,9,0020cfae58dc40
92.109.76.1,80000009030000ebd5ec4400,18,14389000,9,0000ebd5ec4400
93.117.219.74,80003a8c04,0,0,invalid,invalid
93.154.110.90,80001f8803001add002800,1,1837451,8072,001add002800
92.110.108.1,8000000903000029c2017000,8,30808209,9,000029c2017000
109.206.161.193,80001f8880c584645d36736b5d00000000,17,17550786,8072,No Mac indication (0x03)
144.178.249.207,80000009030000b771cd057f,2,24254263,9,0000b771cd057f
94.213.221.179,80000b2f05705a9e615d8533,1,4091109,2863,No Mac indication (0x03)
93.184.102.236,8000000903007c310e97de00,10,10167066,9,007c310e97de00
145.102.245.237,8000000903005006ab638100,33,1312569,9,005006ab638100
92.64.8.49,800000090300bcf1f2637b44,1,49431868,9,00bcf1f2637b44
88.218.153.130,80000634b20400001014ddd196,2,122450847,1588,No Mac indication (0x03)
87.212.29.255,502660000000010030000015,6,49037290,1344692224,not_set
109.202.99.109,80000a4c030c599c5a1400,4,149541309,2636,0c599c5a1400
92.108.140.255,80000009030000a289271400,8,29078784,9,0000a289271400
90.145.157.128,800000090300c067afa80080,2,80593172,9,00c067afa80080
93.117.198.193,800033870370fc8c16111c,0,0,13191,70fc8c16111c
93.117.242.81,80000009030080248ff9d680,12,1059173,9,0080248ff9d680
91.103.21.174,8000000903001006ed86b781,22,2734603,9,001006ed86b781
149.143.18.71,800000090300588b1c9ab480,30,9257795,9,00588b1c9ab480
91.220.28.131,800000090300d8b1902a7a24,29,16219613,9,00d8b1902a7a24
92.64.34.140,800000090300b4de3187e88c,10,26100865,9,00b4de3187e88c
93.184.105.57,8000000903008c9461fb5e80,8,20211740,9,008c9461fb5e80
87.208.83.255,502660000000010030000070,7,49469074,1344692224,not_set
92.69.89.92,8000000903002436da636600,39,3040105,9,002436da636600
94.231.240.127,8000000903000021d8bde810,8,161414925,9,000021d8bde810
109.34.160.94,80001f8880fba0e10604473568,1,31068,8072,No Mac indication (0x03)
134.19.184.145,80000a4c03ec3873d5382c,2,145498799,2636,ec3873d5382c
89.20.74.36,8000000903009077eefbce9c,2,21877074,9,009077eefbce9c
145.102.246.97,8000000903005006ab638100,33,1312573,9,005006ab638100
109.109.109.131,800000090300b0c53ce4ad80,34,31933563,9,00b0c53ce4ad80
93.117.224.168,800000090300f09e638dd601,9,7444896,9,00f09e638dd601
92.65.106.165,80000009030000df1d1bb200,18,14409275,9,0000df1d1bb200
89.20.78.88,800000090300a46c2abbaa98,4,52028564,9,00a46c2abbaa98
89.146.20.54,800000090300fc5b39d5a200,5,7518247,9,00fc5b39d5a200
87.237.97.193,8000000903f80f6fe4c650,0,0,9,f80f6fe4c650
109.109.108.76,800000090300e8eb34c9fd00,13,36349666,9,00e8eb34c9fd00
89.20.65.22,80001f888073a6c80b3cc85667,1,14612523,8072,No Mac indication (0x03)
145.128.180.9,800000090300087b87015500,8,14063679,9,00087b87015500
89.20.89.208,80000009030084b802df6430,12,36728801,9,0084b802df6430
93.191.7.6,80000009030038fdf8687881,6,33378462,9,0038fdf8687881
94.210.15.1,8000000903000029c2007800,15,30805226,9,000029c2007800
145.102.50.1,80000a4c01916621fa,9,146113755,2636,No Mac indication (0x03)
94.208.1.1,8000000903000029c200ac00,12,29599301,9,000029c200ac00
87.195.8.15,800000090300000000000000,3,15652716,9,00000000000000
149.143.18.89,8000000903002c542dbda85e,2,9080219,9,002c542dbda85e
93.117.208.15,800007db03cc208cbc1070,12,16077721,2011,cc208cbc1070
109.236.91.27,80001f88803da2d42eaa60a36700000000,3,5522349,8072,No Mac indication (0x03)
136.144.234.166,80001f8880d4bbe5744bdc545a00000000,51,25335162,8072,No Mac indication (0x03)
145.128.243.226,80000009ee005c5ac76e63cf,7,41565391,9,No Mac indication (0x03)
145.128.246.192,80000009ee000008e3fffc14,1,112947286,9,No Mac indication (0x03)
94.210.21.150,80000b2f058029941c5df933,1,627752,2863,No Mac indication (0x03)
147.123.81.5,80001f88803b260de200000047,1,7621769,8072,No Mac indication (0x03)
87.236.6.131,800000090300c4f7d533aa00,21,1747962,9,00c4f7d533aa00
91.233.23.116,383030303633413236353133443839343033413331423133,17,3996175,942682160,not_set
89.146.24.120,800000090300d072dcabc6da,4,23330182,9,00d072dcabc6da
87.212.145.255,502660000000010030000010,6,49035827,1344692224,not_set
93.95.250.3,80001f8880af5bde12c82ee167,4,4146408,8072,No Mac indication (0x03)
94.102.63.1,f5717f444ca8c41efb00,4,20491714,1970372420,No Mac indication (0x03)
87.121.69.3,80001f8880cbdc1a7b9562fb5c00000000,48,8203602,8072,No Mac indication (0x03)
93.117.200.226,80000009030000254578ce00,8,6705225,9,0000254578ce00
89.200.97.122,800000090300a4934c08e220,2,46477141,9,00a4934c08e220
91.103.23.162,000000090300cced4dbbb7d0,3,6556773,9,not_set
87.195.79.79,800000090300001d45de2aa0,13,141996857,9,00001d45de2aa0
137.174.186.254,800007c703609c9f5bf380,236,83302552,1991,609c9f5bf380
89.149.222.130,80001f88800c6f674d8f72ed6700000000,5,58857,8072,No Mac indication (0x03)
89.20.86.153,80000009030000f66384aca8,4,8275731,9,0000f66384aca8
89.146.28.22,80000009030024e9b35b9fe0,5,16077462,9,0024e9b35b9fe0
109.109.111.16,80000009030028affd0e6300,11,10689026,9,0028affd0e6300
