IP,Enterprise Code,MAC,Engine Time,Engine Boots,Vendor,Scan Date,Reboot Date
185.52.55.217,1991.0,cc4e24157df8,36117597,28.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_03_17_41_23,04_11_24_17_01_26
185.1.203.17,1970372352.0,No Mac indication (0x03),29578704,1.0,unknown,06_03_17_41_23,06_26_24_09_22_59
185.6.160.1,1991.0,609c9f45e233,65632987,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_03_17_41_23,05_06_23_02_18_16
185.190.64.181,25506.0,No Mac indication (0x03),193975079,2.0,H3C,06_03_17_41_23,04_11_19_15_43_24
188.90.61.255,1344692224.0,not_set,50599233,6.0,unknown,06_03_17_41_23,10_27_23_02_20_50
185.249.43.103,2238.0,No Mac indication (0x03),37342711,1.0,The FreeBSD Project,06_03_17_41_23,03_28_24_12_42_52
185.190.65.185,25506.0,No Mac indication (0x03),193975082,2.0,H3C,06_03_17_41_23,04_11_19_15_43_21
185.7.96.190,1970372504.0,No Mac indication (0x03),98003772,3.0,unknown,06_03_17_41_23,04_26_22_10_25_11
185.190.65.225,25506.0,No Mac indication (0x03),193975085,2.0,H3C,06_03_17_41_23,04_11_19_15_43_18
185.209.39.99,232.0,No Mac indication (0x03),1748967718,32.0,Compaq,06_03_17_41_23,01_01_70_01_19_25
178.238.13.113,20858.0,0017100bd18000,117079781,12.0,"Casa Systems, Inc.",06_03_17_41_23,09_17_21_15_31_42
185.159.230.253,1970372352.0,No Mac indication (0x03),48367832,13.0,unknown,06_03_17_41_23,11_21_23_22_10_51
185.209.39.216,232.0,No Mac indication (0x03),1748964111,9.0,Compaq,06_03_17_41_23,01_01_70_02_19_32
188.90.88.1,1344692224.0,not_set,50775573,2.0,unknown,06_03_17_41_23,10_25_23_01_21_50
188.90.209.255,1344692224.0,not_set,50079237,6.0,unknown,06_03_17_41_23,11_02_23_02_47_26
185.52.54.137,1970372392.0,No Mac indication (0x03),103401132,7.0,unknown,06_03_17_41_23,02_22_22_23_09_11
185.159.230.252,1970372352.0,No Mac indication (0x03),135614942,14.0,unknown,06_03_17_41_23,02_15_21_02_52_21
188.90.108.1,1344692224.0,not_set,49560340,6.0,unknown,06_03_17_41_23,11_08_23_02_55_43
185.64.123.66,25506.0,No Mac indication (0x03),193975090,2.0,H3C,06_03_17_41_23,04_11_19_15_43_13
185.107.69.207,232.0,No Mac indication (0x03),32205670,2.0,Compaq,06_03_17_41_23,05_26_24_23_40_13
185.190.67.185,25506.0,No Mac indication (0x03),193975092,2.0,H3C,06_03_17_41_23,04_11_19_15_43_11
185.232.84.101,1970372392.0,No Mac indication (0x03),8716862,1.0,unknown,06_03_17_41_23,02_22_25_20_20_21
185.51.57.6,1588.0,No Mac indication (0x03),44318715,0.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,01_07_24_18_56_08
169.150.223.188,1970372448.0,No Mac indication (0x03),16720934,3.0,unknown,06_03_17_41_23,11_22_24_04_59_09
164.138.24.130,1991.0,cc4e24890760,36907605,17.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_03_17_41_23,04_02_24_13_34_38
185.51.57.34,1588.0,No Mac indication (0x03),123061965,2.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,07_10_21_09_48_38
185.142.32.203,1970372504.0,No Mac indication (0x03),39296040,10.0,unknown,06_03_17_41_23,03_05_24_22_07_23
185.51.56.226,1588.0,No Mac indication (0x03),70229626,6.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,03_13_23_21_27_37
185.94.239.112,1970372468.0,No Mac indication (0x03),98003531,3.0,unknown,06_03_17_41_23,04_26_22_10_29_12
185.107.38.41,25506.0,443192fb4c17,54843266,5.0,H3C,06_03_17_41_23,09_07_23_23_26_57
188.122.89.113,1991.0,cc4e24e45372,45862628,28.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_03_17_41_23,12_20_23_22_04_15
176.126.232.233,25506.0,No Mac indication (0x03),40333827,5.0,H3C,06_03_17_41_23,02_22_24_21_50_56
185.216.143.120,232.0,No Mac indication (0x03),1748963842,14.0,Compaq,06_03_17_41_23,01_01_70_02_24_01
185.52.13.1,1991.0,cc4e24d6ff80,25337747,14.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_03_17_41_23,08_14_24_11_25_36
185.113.85.122,1588.0,No Mac indication (0x03),10914745,4.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,01_28_25_09_48_58
192.87.222.123,5597.0,No Mac indication (0x03),19300782,549.0,Meinberg,06_03_17_41_23,10_23_24_08_21_41
185.51.57.132,1588.0,No Mac indication (0x03),123062028,2.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,07_10_21_09_47_35
188.207.19.191,12356.0,No Mac indication (0x03),9613043,1739351213.0,"Fortinet, Inc.",06_03_17_41_23,02_12_25_11_24_00
188.91.0.255,1344692224.0,not_set,50253372,6.0,unknown,06_03_17_41_23,10_31_23_02_25_11
178.20.168.108,1970372352.0,No Mac indication (0x03),37059305,18.0,unknown,06_03_17_41_23,03_31_24_19_26_18
185.7.97.69,1970372504.0,No Mac indication (0x03),98003249,3.0,unknown,06_03_17_41_23,04_26_22_10_33_54
185.64.121.25,25506.0,No Mac indication (0x03),193975107,2.0,H3C,06_03_17_41_23,04_11_19_15_42_56
185.51.57.42,1588.0,No Mac indication (0x03),123061977,2.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,07_10_21_09_48_26
185.190.67.113,25506.0,No Mac indication (0x03),193975110,2.0,H3C,06_03_17_41_23,04_11_19_15_42_53
185.51.57.126,1588.0,No Mac indication (0x03),44318730,0.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,01_07_24_18_55_53
185.51.56.239,1588.0,No Mac indication (0x03),40510644,0.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,02_20_24_20_43_59
185.190.67.209,25506.0,No Mac indication (0x03),193975113,2.0,H3C,06_03_17_41_23,04_11_19_15_42_50
185.64.123.101,25506.0,No Mac indication (0x03),193975114,2.0,H3C,06_03_17_41_23,04_11_19_15_42_49
178.251.31.7,11.0,not_set,18674264,8.0,Hewlett-Packard,06_03_17_41_23,10_30_24_14_23_39
188.90.182.1,1344692224.0,not_set,50774706,2.0,unknown,06_03_17_41_23,10_25_23_01_36_17
178.20.168.126,1970372352.0,No Mac indication (0x03),54759354,9.0,unknown,06_03_17_41_23,09_08_23_22_45_29
178.20.169.129,1970372352.0,No Mac indication (0x03),54759355,9.0,unknown,06_03_17_41_23,09_08_23_22_45_28
185.1.222.57,1970372420.0,No Mac indication (0x03),8644532,9.0,unknown,06_03_17_41_23,02_23_25_16_25_51
178.20.168.19,1991.0,001bed3caea0,547569020,0.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_03_17_41_23,01_27_08_03_11_03
185.185.212.1,1991.0,609c9f4a089c,11258723,15.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_03_17_41_23,01_24_25_10_16_00
185.190.67.29,25506.0,No Mac indication (0x03),193975121,2.0,H3C,06_03_17_41_23,04_11_19_15_42_42
185.64.121.169,25506.0,No Mac indication (0x03),193975122,2.0,H3C,06_03_17_41_23,04_11_19_15_42_41
185.2.80.154,52642.0,649d99d1cd3b,23498981,26.0,FS.COM INC,06_03_17_41_23,09_04_24_18_11_42
185.107.93.251,25506.0,No Mac indication (0x03),279568308,1.0,H3C,06_03_17_41_23,07_24_16_23_49_35
188.90.234.255,1344692224.0,not_set,50596823,7.0,unknown,06_03_17_41_23,10_27_23_03_01_00
178.20.169.30,1970372352.0,No Mac indication (0x03),54759362,9.0,unknown,06_03_17_41_23,09_08_23_22_45_21
185.94.239.125,1970372504.0,No Mac indication (0x03),98003270,3.0,unknown,06_03_17_41_23,04_26_22_10_33_33
185.209.39.128,232.0,No Mac indication (0x03),1748964020,4.0,Compaq,06_03_17_41_23,01_01_70_02_21_03
185.184.204.202,25506.0,b8af677a5017,204409175,12.0,H3C,06_03_17_41_23,12_11_18_21_21_48
185.209.39.210,232.0,No Mac indication (0x03),1748963454,38.0,Compaq,06_03_17_41_23,01_01_70_02_30_29
185.29.203.41,1970372352.0,No Mac indication (0x03),193604669,6.0,unknown,06_03_17_41_23,04_15_19_22_36_54
185.51.57.45,1588.0,No Mac indication (0x03),19712671,5.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,10_18_24_13_56_52
185.209.39.166,232.0,No Mac indication (0x03),1748992951,9.0,Compaq,06_03_17_41_23,12_31_69_18_18_52
178.20.172.126,1970372352.0,No Mac indication (0x03),54759371,9.0,unknown,06_03_17_41_23,09_08_23_22_45_12
185.190.64.253,25506.0,No Mac indication (0x03),193975134,2.0,H3C,06_03_17_41_23,04_11_19_15_42_29
185.54.160.252,1970372352.0,No Mac indication (0x03),99130536,1.0,unknown,06_03_17_41_23,04_13_22_09_25_47
185.94.238.254,1970372504.0,No Mac indication (0x03),98003823,3.0,unknown,06_03_17_41_23,04_26_22_10_24_20
185.107.100.145,25506.0,No Mac indication (0x03),39047226,1.0,H3C,06_03_17_41_23,03_08_24_19_14_17
185.90.199.110,1970372548.0,No Mac indication (0x03),85127139,13.0,unknown,06_03_17_41_23,09_22_22_11_15_44
192.87.49.243,25506.0,No Mac indication (0x03),107576826,3.0,H3C,06_03_17_41_23,01_05_22_15_14_17
185.209.39.60,232.0,No Mac indication (0x03),1748964213,29.0,Compaq,06_03_17_41_23,01_01_70_02_17_50
185.37.68.2,25506.0,No Mac indication (0x03),205550364,5.0,H3C,06_03_17_41_23,11_28_18_16_21_59
185.239.63.253,1970372352.0,No Mac indication (0x03),58570920,11.0,unknown,06_03_17_41_23,07_26_23_19_59_23
185.53.163.43,1397666489.0,No Mac indication (0x03),20067808,3.0,unknown,06_03_17_41_23,10_14_24_11_17_55
188.90.110.1,1344692224.0,not_set,50774731,2.0,unknown,06_03_17_41_23,10_25_23_01_35_52
185.51.57.110,1588.0,No Mac indication (0x03),70228129,3.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,03_13_23_21_52_34
185.29.200.89,1970372352.0,No Mac indication (0x03),175043081,1.0,unknown,06_03_17_41_23,11_16_19_18_36_42
185.51.57.74,1588.0,No Mac indication (0x03),70228130,3.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,03_13_23_21_52_33
185.190.65.33,25506.0,No Mac indication (0x03),193975145,2.0,H3C,06_03_17_41_23,04_11_19_15_42_18
188.90.16.0,1344692224.0,not_set,49648511,6.0,unknown,06_03_17_41_23,11_07_23_02_26_12
178.20.174.92,1991.0,001bed3cd450,668071742,0.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_03_17_41_23,04_02_04_10_12_21
185.90.197.197,1970372420.0,No Mac indication (0x03),81508107,30.0,unknown,06_03_17_41_23,11_03_22_08_32_56
178.251.29.229,1970372352.0,No Mac indication (0x03),9208512,13.0,unknown,06_03_17_41_23,02_17_25_03_46_11
185.209.39.38,232.0,No Mac indication (0x03),1748964085,14.0,Compaq,06_03_17_41_23,01_01_70_02_19_58
185.90.199.129,1970372548.0,No Mac indication (0x03),85127155,13.0,unknown,06_03_17_41_23,09_22_22_11_15_28
176.126.232.229,25506.0,No Mac indication (0x03),40333879,5.0,H3C,06_03_17_41_23,02_22_24_21_50_04
185.158.249.2,1970372544.0,No Mac indication (0x03),8718185,7.0,unknown,06_03_17_41_23,02_22_25_19_58_18
185.241.213.1,1970372352.0,No Mac indication (0x03),99130559,1.0,unknown,06_03_17_41_23,04_13_22_09_25_24
185.190.67.26,25506.0,No Mac indication (0x03),193975159,2.0,H3C,06_03_17_41_23,04_11_19_15_42_04
185.51.56.37,1588.0,No Mac indication (0x03),40594633,0.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,02_19_24_21_24_10
185.7.96.94,1970372504.0,No Mac indication (0x03),98003847,3.0,unknown,06_03_17_41_23,04_26_22_10_23_56
185.209.39.146,232.0,No Mac indication (0x03),1748963797,12.0,Compaq,06_03_17_41_23,01_01_70_02_24_46
185.51.57.222,1588.0,No Mac indication (0x03),10913234,5.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,01_28_25_10_14_09
185.107.36.1,25506.0,443192fb4c17,54843326,5.0,H3C,06_03_17_41_23,09_07_23_23_25_57
185.209.39.105,232.0,No Mac indication (0x03),1748964211,10.0,Compaq,06_03_17_41_23,01_01_70_02_17_52
185.51.56.35,1588.0,No Mac indication (0x03),40596599,0.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,02_19_24_20_51_24
185.146.105.117,1588.0,No Mac indication (0x03),114111878,1.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,10_21_21_23_56_45
178.238.105.14,12356.0,No Mac indication (0x03),9124114,1739840286.0,"Fortinet, Inc.",06_03_17_41_23,02_18_25_03_12_49
185.10.157.227,1970372352.0,No Mac indication (0x03),9208527,13.0,unknown,06_03_17_41_23,02_17_25_03_45_56
185.209.39.136,232.0,No Mac indication (0x03),1748964184,10.0,Compaq,06_03_17_41_23,01_01_70_02_18_19
185.94.239.14,1970372504.0,No Mac indication (0x03),98003855,3.0,unknown,06_03_17_41_23,04_26_22_10_23_48
178.20.168.85,1970372352.0,No Mac indication (0x03),54759405,9.0,unknown,06_03_17_41_23,09_08_23_22_44_38
185.216.143.119,232.0,No Mac indication (0x03),1748963910,5.0,Compaq,06_03_17_41_23,01_01_70_02_22_53
185.190.66.17,25506.0,No Mac indication (0x03),193975169,2.0,H3C,06_03_17_41_23,04_11_19_15_41_54
185.51.56.224,1588.0,No Mac indication (0x03),123062095,2.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,07_10_21_09_46_28
159.100.100.42,12356.0,No Mac indication (0x03),23061034,1725903320.0,"Fortinet, Inc.",06_03_17_41_23,09_09_24_19_50_49
185.2.30.1,1970372352.0,No Mac indication (0x03),98596265,4.0,unknown,06_03_17_41_23,04_19_22_13_50_18
185.78.250.202,674.0,b04f1336c140,25913365,10.0,Dell Inc.,06_03_17_41_23,08_07_24_19_31_58
185.107.38.185,25506.0,443192fb4c17,54843337,5.0,H3C,06_03_17_41_23,09_07_23_23_25_46
185.52.52.177,1991.0,cc4e2416f7a0,19065058,14.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_03_17_41_23,10_26_24_01_50_25
185.64.122.169,25506.0,No Mac indication (0x03),193975174,2.0,H3C,06_03_17_41_23,04_11_19_15_41_49
188.90.71.255,1344692224.0,not_set,50252193,5.0,unknown,06_03_17_41_23,10_31_23_02_44_50
185.10.157.1,1970372352.0,No Mac indication (0x03),9208537,13.0,unknown,06_03_17_41_23,02_17_25_03_45_46
185.159.127.36,8741.0,c0eae4a2d56c,20544502,15.0,"SonicWALL, Inc.",06_03_17_41_23,10_08_24_22_53_01
185.52.53.177,1970372392.0,No Mac indication (0x03),103401218,7.0,unknown,06_03_17_41_23,02_22_22_23_07_45
185.241.213.2,1970372352.0,No Mac indication (0x03),99130576,1.0,unknown,06_03_17_41_23,04_13_22_09_25_07
178.20.173.62,1970372352.0,No Mac indication (0x03),54759414,9.0,unknown,06_03_17_41_23,09_08_23_22_44_29
185.51.56.155,1588.0,No Mac indication (0x03),123062047,2.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,07_10_21_09_47_16
185.51.57.72,1588.0,No Mac indication (0x03),70229707,6.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,03_13_23_21_26_16
185.110.114.33,25506.0,No Mac indication (0x03),72246247,1.0,H3C,06_03_17_41_23,02_18_23_13_17_16
178.237.58.15,1970372352.0,No Mac indication (0x03),39145828,1.0,unknown,06_03_17_41_23,03_07_24_15_50_55
185.114.239.10,8741.0,0017c59626ae,12385993,34.0,"SonicWALL, Inc.",06_03_17_41_23,01_11_25_09_08_10
185.190.67.81,25506.0,No Mac indication (0x03),193975187,2.0,H3C,06_03_17_41_23,04_11_19_15_41_36
188.90.211.255,1344692224.0,not_set,49992240,6.0,unknown,06_03_17_41_23,11_03_23_02_57_23
185.78.250.99,674.0,b04f1336c140,25913383,10.0,Dell Inc.,06_03_17_41_23,08_07_24_19_31_40
185.64.121.165,25506.0,No Mac indication (0x03),193975190,2.0,H3C,06_03_17_41_23,04_11_19_15_41_33
185.51.56.69,1588.0,No Mac indication (0x03),10914834,4.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,01_28_25_09_47_29
176.126.232.185,25506.0,No Mac indication (0x03),40333917,5.0,H3C,06_03_17_41_23,02_22_24_21_49_26
185.29.202.57,1970372352.0,No Mac indication (0x03),175043134,1.0,unknown,06_03_17_41_23,11_16_19_18_35_49
185.107.191.232,1991.0,d4bd4f3742d4,40444391,10.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_03_17_41_23,02_21_24_15_08_12
185.64.121.89,25506.0,No Mac indication (0x03),193975196,2.0,H3C,06_03_17_41_23,04_11_19_15_41_27
185.41.36.62,1588.0,No Mac indication (0x03),69400255,4.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,03_23_23_11_50_28
185.7.98.253,1970372504.0,No Mac indication (0x03),98003339,3.0,unknown,06_03_17_41_23,04_26_22_10_32_24
185.52.53.161,1970372420.0,No Mac indication (0x03),165550617,6.0,unknown,06_03_17_41_23,03_05_20_15_24_26
185.190.67.21,25506.0,No Mac indication (0x03),193975198,2.0,H3C,06_03_17_41_23,04_11_19_15_41_25
185.190.64.221,25506.0,No Mac indication (0x03),193975198,2.0,H3C,06_03_17_41_23,04_11_19_15_41_25
185.190.64.49,25506.0,No Mac indication (0x03),193975200,2.0,H3C,06_03_17_41_23,04_11_19_15_41_23
185.51.57.148,1588.0,No Mac indication (0x03),123062129,2.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,07_10_21_09_45_54
185.209.39.212,232.0,No Mac indication (0x03),1748963406,5.0,Compaq,06_03_17_41_23,01_01_70_02_31_17
192.87.49.233,25506.0,No Mac indication (0x03),107566648,4.0,H3C,06_03_17_41_23,01_05_22_18_03_55
185.27.173.206,1991.0,002438ccad80,652863479,77.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_03_17_41_23,09_25_04_10_43_24
185.127.104.34,1991.0,609c9f5c13c0,86491679,154.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_03_17_41_23,09_06_22_16_13_24
188.90.48.0,1344692224.0,not_set,50596381,6.0,unknown,06_03_17_41_23,10_27_23_03_08_22
185.64.121.97,25506.0,No Mac indication (0x03),193975213,2.0,H3C,06_03_17_41_23,04_11_19_15_41_10
185.159.230.35,1970372352.0,No Mac indication (0x03),135615066,14.0,unknown,06_03_17_41_23,02_15_21_02_50_17
188.91.6.255,1344692224.0,not_set,60224555,3.0,unknown,06_03_17_41_23,07_07_23_16_38_48
185.51.57.144,1588.0,No Mac indication (0x03),44322456,0.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,01_07_24_17_53_47
185.6.160.130,1991.0,609c9f45e233,65633123,16.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_03_17_41_23,05_06_23_02_16_00
185.107.100.173,25506.0,No Mac indication (0x03),39047306,1.0,H3C,06_03_17_41_23,03_08_24_19_12_57
185.122.118.67,1588.0,No Mac indication (0x03),10913290,5.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,01_28_25_10_13_13
178.20.168.13,1970372352.0,No Mac indication (0x03),37059418,18.0,unknown,06_03_17_41_23,03_31_24_19_24_25
185.7.96.142,1970372504.0,No Mac indication (0x03),98003909,3.0,unknown,06_03_17_41_23,04_26_22_10_22_54
185.156.208.92,12356.0,No Mac indication (0x03),8985256,1739980890.0,"Fortinet, Inc.",06_03_17_41_23,02_19_25_17_47_07
185.64.121.13,25506.0,No Mac indication (0x03),193975224,2.0,H3C,06_03_17_41_23,04_11_19_15_40_59
185.173.234.73,1970372420.0,No Mac indication (0x03),21103014,4.0,unknown,06_03_17_41_23,10_02_24_11_44_29
185.209.39.201,232.0,No Mac indication (0x03),1748964225,20.0,Compaq,06_03_17_41_23,01_01_70_02_17_38
185.190.65.129,25506.0,No Mac indication (0x03),193975228,2.0,H3C,06_03_17_41_23,04_11_19_15_40_55
185.51.56.160,1588.0,No Mac indication (0x03),70229756,6.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,03_13_23_21_25_27
178.20.168.101,1970372352.0,No Mac indication (0x03),37059429,18.0,unknown,06_03_17_41_23,03_31_24_19_24_14
178.20.175.250,1970372352.0,No Mac indication (0x03),58789358,16.0,unknown,06_03_17_41_23,07_24_23_07_18_45
185.107.38.141,25506.0,443192fb4c17,54843397,5.0,H3C,06_03_17_41_23,09_07_23_23_24_46
185.122.118.18,1588.0,No Mac indication (0x03),10914875,4.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,01_28_25_09_46_48
188.90.126.0,1344692224.0,not_set,50251720,6.0,unknown,06_03_17_41_23,10_31_23_02_52_43
185.52.53.145,1970372420.0,No Mac indication (0x03),165550671,3.0,unknown,06_03_17_41_23,03_05_20_15_23_32
185.94.239.250,1970372504.0,No Mac indication (0x03),98003924,3.0,unknown,06_03_17_41_23,04_26_22_10_22_39
185.51.56.150,1588.0,No Mac indication (0x03),70229765,6.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,03_13_23_21_25_18
185.64.122.9,25506.0,No Mac indication (0x03),193975238,2.0,H3C,06_03_17_41_23,04_11_19_15_40_45
185.190.67.145,25506.0,No Mac indication (0x03),193975239,2.0,H3C,06_03_17_41_23,04_11_19_15_40_44
185.94.237.61,1970372504.0,No Mac indication (0x03),98003382,3.0,unknown,06_03_17_41_23,04_26_22_10_31_41
185.10.157.57,1970372352.0,No Mac indication (0x03),9208604,13.0,unknown,06_03_17_41_23,02_17_25_03_44_39
185.227.34.16,1970372352.0,No Mac indication (0x03),40071500,9.0,unknown,06_03_17_41_23,02_25_24_22_43_03
178.20.168.102,1991.0,001bed3cd450,668072699,0.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_03_17_41_23,04_02_04_09_56_24
178.20.168.125,1970372352.0,No Mac indication (0x03),54756198,18.0,unknown,06_03_17_41_23,09_08_23_23_38_05
188.90.221.255,1344692224.0,not_set,50253133,7.0,unknown,06_03_17_41_23,10_31_23_02_29_10
188.227.207.227,232.0,No Mac indication (0x03),17974594,40.0,Compaq,06_03_17_41_23,11_07_24_16_44_49
185.51.56.38,1588.0,No Mac indication (0x03),40596682,0.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,02_19_24_20_50_01
185.64.121.41,25506.0,No Mac indication (0x03),193975247,2.0,H3C,06_03_17_41_23,04_11_19_15_40_36
188.90.40.1,1344692224.0,not_set,49388350,6.0,unknown,06_03_17_41_23,11_10_23_02_42_13
188.90.158.0,1344692224.0,not_set,49388350,6.0,unknown,06_03_17_41_23,11_10_23_02_42_13
185.137.35.2,1991.0,cc4e2497c800,71715461,21.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_03_17_41_23,02_24_23_16_43_42
185.157.145.254,1588.0,No Mac indication (0x03),44318872,0.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,01_07_24_18_53_31
185.146.105.77,1588.0,No Mac indication (0x03),114111968,1.0,"Brocade Communications Systems, Inc.",06_03_17_41_23,10_21_21_23_55_15
185.190.67.49,25506.0,No Mac indication (0x03),193975254,2.0,H3C,06_03_17_41_23,04_11_19_15_40_29
