IP,EngineID,Engine Boots,Engine Time,Enterprise Code,MAC,Vendor
137.174.153.1,0000197f0000147bac98c6bf,4,52331611,6527.0,not_set,Nokia (formerly 'Alcatel-Lucent')
93.117.218.47,80000009030080248ff99780,16,7125195,9.0,0080248ff99780,ciscoSystems
89.30.209.114,800000090300eeab292f92,0,0,9.0,00eeab292f92,ciscoSystems
145.220.141.237,80001f8880261889700e3bf35f00000000,17,4522805,8072.0,No Mac indication (0x03),net-snmp
91.103.21.160,800000090300a48873df91a1,1,14617227,9.0,00a48873df91a1,ciscoSystems
137.174.146.130,0000197f00005c8382896c00,2,54319433,6527.0,not_set,Nokia (formerly 'Alcatel-Lucent')
109.72.88.195,800007c7030012f29c3300,618,129436230,1991.0,0012f29c3300,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
87.195.106.54,8000000903000014f2f99e04,18,51294744,9.0,000014f2f99e04,ciscoSystems
109.236.94.151,80001f8880b6fb9666e30e2d6700000000,2,17861294,8072.0,No Mac indication (0x03),net-snmp
93.158.223.24,80001f88804f3e3272afdeaa64,5987,3205,8072.0,No Mac indication (0x03),net-snmp
109.109.96.85,800000090300b0c53ce4ad80,34,32448337,9.0,00b0c53ce4ad80,ciscoSystems
