IP,EngineID,Engine Boots,Engine Time,Enterprise Code,MAC,Vendor
195.75.111.48,00000009030080a235135800,8,2462174,9.0,not_set,ciscoSystems
194.153.74.12,800000090300d0dc2ce44500,10,18296500,9.0,00d0dc2ce44500,ciscoSystems
193.93.180.158,8000000903005057a8b99d94,2,15214467,9.0,005057a8b99d94,ciscoSystems
193.242.210.109,f5717fc0d682ab4f5a00,7,8969365,1970372544.0,No Mac indication (0x03),
195.212.117.137,800000090300d8b190ef0a60,1,8229606,9.0,00d8b190ef0a60,ciscoSystems
195.212.91.161,00000009030080a235133000,8,1952545,9.0,not_set,ciscoSystems
194.158.160.1,800000090300bc5a56b9f700,26,7263464,9.0,00bc5a56b9f700,ciscoSystems
194.196.34.32,00000009030080a2355e1800,6,2467154,9.0,not_set,ciscoSystems
192.145.25.191,8000000903006c8d77c00980,28,22993706,9.0,006c8d77c00980,ciscoSystems
208.88.129.172,80000009030028ac9e773580,9,163898783,9.0,0028ac9e773580,ciscoSystems
194.196.46.15,00000009030080a2355be000,7,2210014,9.0,not_set,ciscoSystems
208.88.128.75,800000090300c44d84bc7d80,14,41292002,9.0,00c44d84bc7d80,ciscoSystems
212.45.50.208,800000090300588d09e69915,62,115730837,9.0,00588d09e69915,ciscoSystems
195.182.24.2,800007db0358d061f79da0,4,84995488,2011.0,58d061f79da0,"HUAWEI Technology Co.,Ltd"
208.88.128.231,800000090300708105c16300,11,5628768,9.0,00708105c16300,ciscoSystems
193.67.144.17,8000000903a0935103551c,0,0,9.0,a0935103551c,ciscoSystems
195.212.105.240,80000009030040017aeb2c00,14,20392585,9.0,0040017aeb2c00,ciscoSystems
193.187.191.2,80000634b20400001014ddd196,2,123313259,1588.0,No Mac indication (0x03),"Brocade Communications Systems, Inc."
193.254.214.39,80000009030070ca9b8f6780,19,193783567,9.0,0070ca9b8f6780,ciscoSystems
195.35.217.103,8000000903005c3e06cfd580,6,34743024,9.0,005c3e06cfd580,ciscoSystems
195.75.205.143,8000000903002c3124b15600,43,3337867,9.0,002c3124b15600,ciscoSystems
194.5.181.107,8000000903002c4f520dcc00,27,11596751,9.0,002c4f520dcc00,ciscoSystems
208.88.128.210,80000009030040b5c12f0980,24,28069276,9.0,0040b5c12f0980,ciscoSystems
195.75.205.129,8000000903002c3124b15600,43,3337867,9.0,002c3124b15600,ciscoSystems
194.69.16.32,800000090300000a8ae72581,5,435077739,9.0,00000a8ae72581,ciscoSystems
208.88.128.55,80000009030028affdde6c00,10,17625746,9.0,0028affdde6c00,ciscoSystems
195.123.217.222,80003a8c046d6b745f3139352e3132332e3231372e323232,0,0,14988.0,No Mac indication (0x03),MikroTik
194.69.31.130,800000090300000a8af0e4c1,10,147048219,9.0,00000a8af0e4c1,ciscoSystems
195.69.74.246,8000000903f80f6fe4c650,0,0,9.0,f80f6fe4c650,ciscoSystems
193.169.171.61,80003a8c04,0,0,,invalid,
193.37.204.161,80000634b20400001014cdd196,0,44569955,1588.0,No Mac indication (0x03),"Brocade Communications Systems, Inc."
