IP,EngineID,Engine Boots,Engine Time,Enterprise Code,MAC,Vendor
93.90.66.24,80000009030000fec8dfb470,1,44365542,9.0,0000fec8dfb470,ciscoSystems
92.64.7.169,800000090300f80f6f5368e0,3,46202997,9.0,00f80f6f5368e0,ciscoSystems
92.68.138.207,800000090300c4f7d5204400,37,18122268,9.0,00c4f7d5204400,ciscoSystems
92.67.138.152,80001cc703001daa7b5590,0,0,7367.0,001daa7b5590,DrayTek Corporation
92.64.46.111,8000000903000027e357d168,6,37547343,9.0,000027e357d168,ciscoSystems
92.65.136.18,80000009030000c164d145fc,7,26517608,9.0,0000c164d145fc,ciscoSystems
89.20.89.168,800000090300f40f1ba04430,2,131220526,9.0,00f40f1ba04430,ciscoSystems
89.207.26.19,800000090300881dfcd32400,4,174824197,9.0,00881dfcd32400,ciscoSystems
93.117.199.86,80000009030074ad98ca8600,56,15632842,9.0,0074ad98ca8600,ciscoSystems
92.70.55.248,80001f88031056ca1b3d30,3,252408,8072.0,1056ca1b3d30,net-snmp
90.145.222.26,8000222503c0eae4f89474,21,12835983,8741.0,c0eae4f89474,"SonicWALL, Inc."
89.149.201.3,80001f88805c0a72289b38916400000000,14,900539,8072.0,No Mac indication (0x03),net-snmp
93.117.200.97,80000009030040b5c184f900,10,7454881,9.0,0040b5c184f900,ciscoSystems
92.68.233.89,80000009030024813b898d47,2,6716122,9.0,0024813b898d47,ciscoSystems
92.68.30.217,80000009030084ebef083780,18,12693542,9.0,0084ebef083780,ciscoSystems
87.210.172.1,502660000000010030000090,6,50483854,1344692224.0,not_set,
93.117.239.171,800007db03d8109fc2ec88,9,64282359,2011.0,d8109fc2ec88,"HUAWEI Technology Co.,Ltd"
92.68.153.253,80003a8c04,0,0,,invalid,
89.20.89.176,80000009030070db9887932e,1,4830552,9.0,0070db9887932e,ciscoSystems
87.236.2.201,800000090300e41f7b0e1c80,21,6283405,9.0,00e41f7b0e1c80,ciscoSystems
87.251.57.220,800007e5017f000001,1,16340714,2021.0,No Mac indication (0x03),"U.C. Davis, ECE Dept. Tom"
93.117.229.223,800000090300889caddbec00,6,6901687,9.0,00889caddbec00,ciscoSystems
