IP,asn_num,asn_description,asn_country,asn_date,cidr
147.123.200.21,15830,Networking,NL,1991-04-01,147.123.200.0/21
147.75.86.39,54825,Unknown,US,1991-07-11,147.75.64.0/19
149.143.25.83,57795,Networking,NL,1991-04-24,149.143.0.0/19
147.28.206.2,54825,Unknown,US,1991-06-18,147.28.128.0/17
147.75.86.5,54825,Unknown,US,1991-07-11,147.75.64.0/19
147.75.86.117,54825,Unknown,US,1991-07-11,147.75.64.0/19
147.123.194.49,15830,Networking,NL,1991-04-01,147.123.192.0/21
145.222.106.52,21286,Software,NL,2002-10-09,145.222.0.0/16
147.75.86.6,54825,Unknown,US,1991-07-11,147.75.64.0/19
147.123.195.113,15830,Networking,NL,1991-04-01,147.123.192.0/21
147.75.86.79,54825,Unknown,US,1991-07-11,147.75.64.0/19
147.75.86.8,54825,Unknown,US,1991-07-11,147.75.64.0/19
149.143.13.95,57795,Networking,NL,1991-04-24,149.143.0.0/19
145.220.0.57,1101,Enterprise,NL,1993-09-01,145.220.0.0/16
147.123.195.157,15830,Networking,NL,1991-04-01,147.123.192.0/21
145.103.253.182,1103,Networking,NL,1993-09-01,145.103.0.0/16
92.118.206.8,64289,Unknown,DE,2019-03-07,92.118.206.0/24
87.208.248.1,50266,Unknown,NL,2005-06-02,87.208.0.0/16
87.208.104.0,50266,Unknown,NL,2005-06-02,87.208.0.0/16
87.212.193.255,50266,Unknown,NL,2005-06-02,87.212.0.0/16
87.212.81.1,50266,Unknown,NL,2005-06-02,87.212.0.0/16
87.212.241.0,50266,Unknown,NL,2005-06-02,87.212.0.0/16
92.109.204.234,33915,Networking,NL,2007-10-23,92.108.0.0/15
87.212.66.0,50266,Unknown,NL,2005-06-02,87.212.0.0/16
91.148.248.3,34343,Unknown,NL,2006-11-13,91.148.248.0/24
92.118.206.223,64289,Unknown,DE,2019-03-07,92.118.206.0/24
92.67.88.1,1136,Networking,NL,2007-06-19,"92.64.0.0/14, 92.68.0.0/15, 92.70.0.0/16"
87.212.81.255,50266,Unknown,NL,2005-06-02,87.212.0.0/16
88.218.152.99,20559,Networking,NL,2018-12-17,88.218.152.0/22
92.65.215.105,1136,Networking,NL,2007-06-19,"92.64.0.0/14, 92.68.0.0/15, 92.70.0.0/16"
91.230.46.67,44608,Networking,NL,2011-07-04,91.230.46.0/24
88.151.120.1,198352,Software,NL,2011-12-05,88.151.120.0/27
89.200.83.46,1136,Networking,NL,2006-03-30,89.200.64.0/18
87.210.248.1,50266,Unknown,NL,2005-06-02,87.210.0.0/16
87.210.225.1,50266,Unknown,NL,2005-06-02,87.210.0.0/16
86.109.13.69,54825,Unknown,US,2005-05-29,86.109.0.0/20
88.218.152.243,20559,Networking,NL,2018-12-17,88.218.152.0/22
92.111.32.82,33915,Networking,NL,2007-10-23,"92.110.0.0/16, 92.111.0.0/17"
87.212.215.255,50266,Unknown,NL,2005-06-02,87.212.0.0/16
87.209.236.0,50266,Unknown,NL,2005-06-02,87.209.0.0/16
88.218.155.19,20559,Networking,NL,2018-12-17,88.218.152.0/22
88.218.155.98,20559,Networking,NL,2018-12-17,88.218.152.0/22
87.212.49.255,50266,Unknown,NL,2005-06-02,87.212.0.0/16
87.210.143.255,50266,Unknown,NL,2005-06-02,87.210.0.0/16
93.117.250.67,33915,Networking,NL,2007-12-21,93.117.250.64/28
91.196.169.169,42755,Unknown,NL,2007-06-18,91.196.168.0/22
92.70.93.189,1136,Networking,NL,2007-06-19,92.70.93.188/30
92.64.192.196,1136,Networking,NL,2007-06-19,92.64.192.192/29
89.99.190.223,33915,Networking,NL,2006-02-20,89.99.0.0/16
86.109.13.115,54825,Unknown,US,2005-05-29,86.109.0.0/20
87.209.144.1,50266,Unknown,NL,2005-06-02,87.209.0.0/16
89.200.95.214,1136,Networking,NL,2006-03-30,89.200.64.0/18
92.67.34.121,1136,Networking,NL,2007-06-19,92.67.34.120/30
87.212.60.0,50266,Unknown,NL,2005-06-02,87.212.0.0/16
91.196.170.2,42755,Unknown,NL,2007-06-18,91.196.168.0/22
91.148.243.2,34343,Unknown,NL,2006-11-13,91.148.192.0/18
89.98.5.181,33915,Networking,NL,2006-02-20,89.98.0.0/16
92.65.27.233,1136,Networking,NL,2007-06-19,"92.64.0.0/14, 92.68.0.0/15, 92.70.0.0/16"
89.18.168.3,48635,Unknown,NL,2006-08-14,89.18.168.0/24
91.148.245.3,34343,Unknown,NL,2006-11-13,91.148.245.0/25
87.208.44.1,50266,Unknown,NL,2005-06-02,87.208.0.0/16
89.20.168.92,39686,Networking,NL,2006-09-05,89.20.168.64/27
87.210.168.0,50266,Unknown,NL,2005-06-02,87.210.0.0/16
87.212.204.1,50266,Unknown,NL,2005-06-02,87.212.0.0/16
87.236.0.52,35332,Hardware,NL,2005-07-14,87.236.0.48/29
89.200.95.211,1136,Networking,NL,2006-03-30,89.200.64.0/18
89.32.244.191,207375,Networking,NL,2005-11-29,89.32.240.0/21
87.208.15.255,50266,Unknown,NL,2005-06-02,87.208.0.0/16
87.208.79.255,50266,Unknown,NL,2005-06-02,87.208.0.0/16
87.208.76.0,50266,Unknown,NL,2005-06-02,87.208.0.0/16
88.218.152.145,20559,Networking,NL,2018-12-17,88.218.152.0/22
93.117.211.222,33915,Networking,NL,2007-12-21,93.117.211.208/28
87.212.193.0,50266,Unknown,NL,2005-06-02,87.212.0.0/16
91.148.240.2,34343,Unknown,NL,2006-11-13,91.148.192.0/18
89.200.75.88,1136,Software,NL,2006-03-30,89.200.64.0/18
87.210.187.255,50266,Unknown,NL,2005-06-02,87.210.0.0/16
92.64.180.198,1136,Networking,NL,2007-06-19,92.64.180.196/30
87.195.120.1,12414,Unknown,NL,2005-06-17,87.195.0.0/16
91.202.208.1,57717,Unknown,NL,2022-01-12,91.202.208.0/24
92.64.83.164,1136,Networking,NL,2007-06-19,"92.64.0.0/14, 92.68.0.0/15, 92.70.0.0/16"
89.38.160.193,64437,Enterprise,NL,2005-11-29,89.38.160.0/24
86.109.13.8,54825,Unknown,US,2005-05-29,86.109.0.0/20
92.118.206.17,64289,Unknown,DE,2019-03-07,92.118.206.0/24
91.148.249.3,34343,Unknown,NL,2006-11-13,91.148.249.0/24
87.210.206.1,50266,Unknown,NL,2005-06-02,87.210.0.0/16
90.145.54.43,29396,Unknown,NL,2006-11-17,90.145.54.40/29
91.230.46.30,44608,Networking,NL,2011-07-04,91.230.46.0/24
87.209.151.0,50266,Unknown,NL,2005-06-02,87.209.0.0/16
86.109.13.0,54825,Unknown,US,2005-05-29,86.109.0.0/20
93.117.241.20,33915,Networking,NL,2007-12-21,93.117.241.16/28
88.218.155.82,20559,Networking,NL,2018-12-17,88.218.152.0/22
87.210.143.0,50266,Unknown,NL,2005-06-02,87.210.0.0/16
87.208.246.1,50266,Unknown,NL,2005-06-02,87.208.0.0/16
92.111.116.154,33915,Networking,NL,2007-10-23,"92.110.0.0/16, 92.111.0.0/17"
91.148.229.254,34343,Unknown,NL,2006-11-13,91.148.228.0/22
92.65.74.160,1136,Networking,NL,2007-06-19,"92.64.0.0/14, 92.68.0.0/15, 92.70.0.0/16"
87.212.162.1,50266,Unknown,NL,2005-06-02,87.212.0.0/16
88.218.152.156,20559,Networking,NL,2018-12-17,88.218.152.0/22
88.218.155.201,20559,Networking,NL,2018-12-17,88.218.152.0/22
87.209.153.1,50266,Unknown,NL,2005-06-02,87.209.0.0/16
86.109.13.17,54825,Unknown,US,2005-05-29,86.109.0.0/20
86.109.13.105,54825,Unknown,US,2005-05-29,86.109.0.0/20
89.200.86.219,1136,Networking,NL,2006-03-30,89.200.64.0/18
87.212.140.0,50266,Unknown,NL,2005-06-02,87.212.0.0/16
90.145.143.31,29396,Networking,NL,2006-11-17,90.145.128.0/20
87.209.68.1,50266,Unknown,NL,2005-06-02,87.209.0.0/16
91.148.237.3,34343,Unknown,NL,2006-11-13,91.148.237.0/25
91.196.168.161,42755,Unknown,NL,2007-06-18,91.196.168.0/22
86.109.13.44,54825,Unknown,US,2005-05-29,86.109.0.0/20
87.208.229.255,50266,Unknown,NL,2005-06-02,87.208.0.0/16
87.210.167.1,50266,Unknown,NL,2005-06-02,87.210.0.0/16
87.210.250.1,50266,Unknown,NL,2005-06-02,87.210.0.0/16
92.70.101.44,1136,Networking,NL,2007-06-19,92.70.101.44/30
91.148.242.2,34343,Unknown,NL,2006-11-13,91.148.192.0/18
88.218.152.130,20559,Networking,NL,2018-12-17,88.218.152.0/22
86.109.13.51,54825,Unknown,US,2005-05-29,86.109.0.0/20
88.218.153.1,20559,Networking,NL,2018-12-17,88.218.152.0/22
87.208.20.1,50266,Unknown,NL,2005-06-02,87.208.0.0/16
92.223.126.91,199524,Unknown,LU,2007-10-17,92.223.126.0/24
87.208.43.255,50266,Unknown,NL,2005-06-02,87.208.0.0/16
89.106.165.238,50554,Networking,NL,2008-06-30,89.106.160.0/21
92.65.196.38,1136,Networking,NL,2007-06-19,"92.64.0.0/14, 92.68.0.0/15, 92.70.0.0/16"
87.212.184.0,50266,Unknown,NL,2005-06-02,87.212.0.0/16
91.244.224.250,61060,Networking,NL,2012-08-16,91.244.224.128/25
86.109.13.13,54825,Unknown,US,2005-05-29,86.109.0.0/20
87.252.207.157,15830,Unknown,NL,2005-09-23,87.252.192.0/19
87.212.188.255,50266,Unknown,NL,2005-06-02,87.212.0.0/16
88.218.152.27,20559,Networking,NL,2018-12-17,88.218.152.0/27
87.212.206.0,50266,Unknown,NL,2005-06-02,87.212.0.0/16
87.212.173.255,50266,Unknown,NL,2005-06-02,87.212.0.0/16
87.209.150.1,50266,Unknown,NL,2005-06-02,87.209.0.0/16
91.196.171.25,42755,Unknown,NL,2007-06-18,91.196.168.0/22
88.218.155.243,20559,Networking,NL,2018-12-17,88.218.152.0/22
87.212.82.1,50266,Unknown,NL,2005-06-02,87.212.0.0/16
89.20.175.98,39686,Networking,NL,2006-09-05,89.20.175.96/29
88.218.155.3,20559,Networking,NL,2018-12-17,88.218.152.0/22
87.210.161.0,50266,Unknown,NL,2005-06-02,87.210.0.0/16
87.208.244.1,50266,Unknown,NL,2005-06-02,87.208.0.0/16
87.210.222.1,50266,Unknown,NL,2005-06-02,87.210.0.0/16
87.208.16.0,50266,Unknown,NL,2005-06-02,87.208.0.0/16
87.212.67.255,50266,Unknown,NL,2005-06-02,87.212.0.0/16
88.218.155.122,20559,Networking,NL,2018-12-17,88.218.152.0/22
87.209.7.255,50266,Unknown,NL,2005-06-02,87.209.0.0/16
87.209.132.255,50266,Unknown,NL,2005-06-02,87.209.0.0/16
87.212.22.1,50266,Unknown,NL,2005-06-02,87.212.0.0/16
88.218.155.178,20559,Networking,NL,2018-12-17,88.218.152.0/22
87.208.60.1,50266,Unknown,NL,2005-06-02,87.208.0.0/16
89.99.114.250,33915,ISP Equipment,NL,2006-02-20,89.99.0.0/16
91.233.23.49,41038,Unknown,NL,2011-11-30,91.233.22.0/23
87.210.160.255,50266,Unknown,NL,2005-06-02,87.210.0.0/16
86.109.13.30,54825,Unknown,US,2005-05-29,86.109.0.0/20
92.67.115.165,1136,Networking,NL,2007-06-19,"92.64.0.0/14, 92.68.0.0/15, 92.70.0.0/16"
92.66.56.145,1136,Networking,NL,2007-06-19,"92.64.0.0/14, 92.68.0.0/15, 92.70.0.0/16"
88.218.155.83,20559,Networking,NL,2018-12-17,88.218.152.0/22
91.196.171.226,42755,Enterprise,NL,2007-06-18,91.196.168.0/22
87.208.229.1,50266,Unknown,NL,2005-06-02,87.208.0.0/16
87.98.127.46,3327,Unknown,NL,2005-08-09,87.98.124.0/22
92.71.216.30,1136,Networking,NL,2007-06-19,92.71.216.24/29
87.212.164.0,50266,Unknown,NL,2005-06-02,87.212.0.0/16
92.67.235.122,1136,Networking,NL,2007-06-19,92.67.235.120/30
87.210.234.1,50266,Unknown,NL,2005-06-02,87.210.0.0/16
91.196.169.201,42755,Unknown,NL,2007-06-18,91.196.168.0/22
87.195.100.153,12414,Unknown,NL,2005-06-17,87.195.0.0/16
91.230.46.201,44608,Networking,NL,2011-07-04,91.230.46.0/24
89.99.113.111,33915,ISP Equipment,NL,2006-02-20,89.99.0.0/16
88.218.152.202,20559,Networking,NL,2018-12-17,88.218.152.0/22
87.212.206.1,50266,Unknown,NL,2005-06-02,87.212.0.0/16
91.148.248.2,34343,Unknown,NL,2006-11-13,91.148.248.0/24
92.108.155.107,33915,Networking,NL,2007-10-23,92.108.0.0/15
87.212.142.0,50266,Unknown,NL,2005-06-02,87.212.0.0/16
89.98.27.12,33915,Networking,NL,2006-02-20,89.98.0.0/16
87.212.171.255,50266,Unknown,NL,2005-06-02,87.212.0.0/16
89.20.180.221,39686,Networking,NL,2006-09-05,89.20.160.0/19
87.212.164.1,50266,Unknown,NL,2005-06-02,87.212.0.0/16
87.209.92.1,50266,Unknown,NL,2005-06-02,87.209.0.0/16
87.212.42.0,50266,Unknown,NL,2005-06-02,87.212.0.0/16
88.218.152.18,20559,Networking,NL,2018-12-17,88.218.152.0/27
87.212.172.1,50266,Unknown,NL,2005-06-02,87.212.0.0/16
87.212.148.0,50266,Unknown,NL,2005-06-02,87.212.0.0/16
86.109.13.34,54825,Unknown,US,2005-05-29,86.109.0.0/20
87.208.254.1,50266,Unknown,NL,2005-06-02,87.208.0.0/16
89.248.166.129,202425,Unknown,NL,2006-07-11,89.248.166.0/24
87.251.50.190,12859,Software,NL,2005-09-09,87.251.48.0/22
91.205.215.173,61349,Unknown,NL,2008-09-26,91.205.212.0/22
88.218.153.65,20559,Networking,NL,2018-12-17,88.218.152.0/22
87.212.202.1,50266,Unknown,NL,2005-06-02,87.212.0.0/16
91.205.215.250,61349,Unknown,NL,2008-09-26,91.205.212.0/22
87.212.113.1,50266,Unknown,NL,2005-06-02,87.212.0.0/16
92.118.206.3,64289,Unknown,DE,2019-03-07,92.118.206.0/24
87.209.84.1,50266,Unknown,NL,2005-06-02,87.209.0.0/16
89.200.70.122,1136,Networking,NL,2006-03-30,89.200.64.0/18
87.209.151.1,50266,Unknown,NL,2005-06-02,87.209.0.0/16
92.69.116.92,1136,Networking,NL,2007-06-19,92.69.0.0/16
89.248.164.129,202425,Unknown,NL,2006-07-11,89.248.164.0/24
93.117.203.6,33915,Networking,NL,2007-12-21,93.117.203.4/30
87.212.192.0,50266,Unknown,NL,2005-06-02,87.212.0.0/16
87.210.142.0,50266,Unknown,NL,2005-06-02,87.210.0.0/16
87.212.241.1,50266,Unknown,NL,2005-06-02,87.212.0.0/16
86.58.203.253,57325,Unknown,NL,2005-04-27,86.58.200.0/22
89.99.112.208,33915,ISP Equipment,NL,2006-02-20,89.99.0.0/16
87.212.42.1,50266,Unknown,NL,2005-06-02,87.212.0.0/16
92.64.98.122,1136,Networking,NL,2007-06-19,"92.64.0.0/14, 92.68.0.0/15, 92.70.0.0/16"
89.200.102.208,1136,Networking,NL,2006-03-30,89.200.64.0/18
87.208.83.255,50266,Unknown,NL,2005-06-02,87.208.0.0/16
86.109.13.71,54825,Unknown,US,2005-05-29,86.109.0.0/20
87.209.136.0,50266,Unknown,NL,2005-06-02,87.209.0.0/16
88.218.155.219,20559,Networking,NL,2018-12-17,88.218.152.0/22
87.210.64.1,50266,Unknown,NL,2005-06-02,87.210.0.0/16
92.69.98.40,1136,Networking,NL,2007-06-19,92.69.0.0/16
93.117.251.174,33915,Networking,NL,2007-12-21,93.117.251.172/30
89.255.38.102,39647,Networking,NL,2006-09-12,89.255.38.0/24
92.68.212.20,1136,Networking,NL,2007-06-19,92.68.212.16/29
87.212.198.1,50266,Unknown,NL,2005-06-02,87.212.0.0/16
88.151.120.61,198352,Software,NL,2011-12-05,88.151.120.32/27
87.210.138.1,50266,Unknown,NL,2005-06-02,87.210.0.0/16
92.118.110.131,42433,Software,NL,2019-12-30,92.118.110.128/25
87.212.162.0,50266,Unknown,NL,2005-06-02,87.212.0.0/16
86.109.13.37,54825,Unknown,US,2005-05-29,86.109.0.0/20
90.145.45.29,29396,Networking,NL,2006-11-17,90.145.40.0/21
87.195.100.149,12414,Unknown,NL,2005-06-17,87.195.0.0/16
89.98.132.221,33915,ISP Equipment,NL,2006-02-20,89.98.0.0/16
87.210.172.0,50266,Unknown,NL,2005-06-02,87.210.0.0/16
86.109.13.110,54825,Unknown,US,2005-05-29,86.109.0.0/20
90.145.132.3,29396,Enterprise,NL,2006-11-17,90.145.128.0/20
87.212.219.255,50266,Unknown,NL,2005-06-02,87.212.0.0/16
87.210.221.1,50266,Unknown,NL,2005-06-02,87.210.0.0/16
92.67.54.81,1136,Networking,NL,2007-06-19,"92.64.0.0/14, 92.68.0.0/15, 92.70.0.0/16"
89.38.101.250,142299,Education,NL,2005-11-29,89.38.101.128/25
88.218.155.81,20559,Networking,NL,2018-12-17,88.218.152.0/22
87.212.149.255,50266,Unknown,NL,2005-06-02,87.212.0.0/16
87.209.132.0,50266,Unknown,NL,2005-06-02,87.209.0.0/16
89.20.180.252,39686,Networking,NL,2006-09-05,89.20.160.0/19
87.212.113.0,50266,Unknown,NL,2005-06-02,87.212.0.0/16
87.209.180.1,50266,Unknown,NL,2005-06-02,87.209.0.0/16
89.99.156.51,33915,Networking,NL,2006-02-20,89.99.0.0/16
89.38.160.1,64437,Networking,NL,2005-11-29,89.38.160.0/24
87.208.128.1,50266,Unknown,NL,2005-06-02,87.208.0.0/16
89.248.160.1,202425,Unknown,NL,2006-07-11,89.248.160.0/24
87.208.60.0,50266,Unknown,NL,2005-06-02,87.208.0.0/16
87.212.205.255,50266,Unknown,NL,2005-06-02,87.212.0.0/16
87.212.203.255,50266,Unknown,NL,2005-06-02,87.212.0.0/16
89.248.168.1,202425,Unknown,NL,2006-07-11,89.248.168.0/24
87.208.32.0,50266,Unknown,NL,2005-06-02,87.208.0.0/16
87.210.150.0,50266,Unknown,NL,2005-06-02,87.210.0.0/16
87.208.144.1,50266,Unknown,NL,2005-06-02,87.208.0.0/16
89.98.132.241,33915,ISP Equipment,NL,2006-02-20,89.98.0.0/16
87.208.11.255,50266,Unknown,NL,2005-06-02,87.208.0.0/16
87.212.128.0,50266,Unknown,NL,2005-06-02,87.212.0.0/16
87.210.137.1,50266,Unknown,NL,2005-06-02,87.210.0.0/16
87.208.243.0,50266,Unknown,NL,2005-06-02,87.208.0.0/16
87.212.143.255,50266,Unknown,NL,2005-06-02,87.212.0.0/16
87.212.112.255,50266,Unknown,NL,2005-06-02,87.212.0.0/16
87.251.48.148,12859,Software,NL,2005-09-09,87.251.48.0/22
92.109.175.218,33915,Networking,NL,2007-10-23,92.108.0.0/15
87.210.122.1,50266,Unknown,NL,2005-06-02,87.210.0.0/16
87.210.164.1,50266,Unknown,NL,2005-06-02,87.210.0.0/16
87.212.44.1,50266,Unknown,NL,2005-06-02,87.212.0.0/16
